regime,regimeLabel,factorKey,factorLabel,factorValue,metricKey,metricLabel,ratioMean,ratioCount
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.6842,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7255947534555108,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.7368,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7099265730688229,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.7895,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.6877390005254271,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.8421,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.656587878577819,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.8947,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.6316940447573575,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.9474,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.6039710913840354,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),1,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.587477251825346,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.5210455780354982,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.0526,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.6176110228131566,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.1053,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.7256068356638213,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.1579,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8334823916094767,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.2105,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.9038691601298856,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.2632,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.9413121143621832,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.3158,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.9565568246608912,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.3684,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.9547646602977562,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.4211,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.9407492421818807,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.4737,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.9171868395816358,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.5263,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8904640058413591,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.5789,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8680702665032333,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.6316,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8467980021382759,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.6842,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8278721905959584,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.7368,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8060426926121963,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.7895,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.7807814950862063,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.8421,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.7640596272877719,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.8947,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.7523380071270592,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.9474,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.7439120571982294,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),1,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.7359962451547206,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0,throughput,Network Throughput (Final),1.2727272727272727,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.0526,throughput,Network Throughput (Final),1.1699829912160116,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.1053,throughput,Network Throughput (Final),1.0969840057403422,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.1579,throughput,Network Throughput (Final),1.0427472911569382,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.2105,throughput,Network Throughput (Final),1.0151595360700707,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.2632,throughput,Network Throughput (Final),0.9897166163066861,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.3158,throughput,Network Throughput (Final),0.9684229543313589,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.3684,throughput,Network Throughput (Final),0.9678335689094427,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.4211,throughput,Network Throughput (Final),0.9903850474008177,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.4737,throughput,Network Throughput (Final),1.0156119182467374,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.5263,throughput,Network Throughput (Final),1.0502119217242312,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.5789,throughput,Network Throughput (Final),1.079524844039623,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.6316,throughput,Network Throughput (Final),1.1096772775237425,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.6842,throughput,Network Throughput (Final),1.1378829401977097,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.7368,throughput,Network Throughput (Final),1.159742681839068,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.7895,throughput,Network Throughput (Final),1.1820997965195736,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.8421,throughput,Network Throughput (Final),1.221971910310113,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.8947,throughput,Network Throughput (Final),1.2554411031732846,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.9474,throughput,Network Throughput (Final),1.2607815047176802,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),1,throughput,Network Throughput (Final),1.1679880774962743,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.0526,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.1053,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.1579,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.2105,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.2632,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.3158,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.3684,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.4211,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.4737,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.5263,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.5789,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.6316,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.6842,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.7368,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.7895,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.8421,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.8947,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.9474,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),1,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0,vehiclesInNetwork,Vehicles In Network (Final),0.7996514464970373,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.0526,vehiclesInNetwork,Vehicles In Network (Final),0.8711338385176549,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.1053,vehiclesInNetwork,Vehicles In Network (Final),0.9256155798966784,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.1579,vehiclesInNetwork,Vehicles In Network (Final),0.9675980712506844,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.2105,vehiclesInNetwork,Vehicles In Network (Final),0.9891330596474281,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.2632,vehiclesInNetwork,Vehicles In Network (Final),1.0069704913058504,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.3158,vehiclesInNetwork,Vehicles In Network (Final),1.0201281555634156,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.3684,vehiclesInNetwork,Vehicles In Network (Final),1.0185747228451658,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.4211,vehiclesInNetwork,Vehicles In Network (Final),1.0048528644750667,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.4737,vehiclesInNetwork,Vehicles In Network (Final),0.9931161282383514,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.5263,vehiclesInNetwork,Vehicles In Network (Final),0.9806153781881227,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.5789,vehiclesInNetwork,Vehicles In Network (Final),0.973201872510763,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.6316,vehiclesInNetwork,Vehicles In Network (Final),0.9675144553836537,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.6842,vehiclesInNetwork,Vehicles In Network (Final),0.9643796303319933,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.7368,vehiclesInNetwork,Vehicles In Network (Final),0.96353360030111,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.7895,vehiclesInNetwork,Vehicles In Network (Final),0.9639093037673727,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.8421,vehiclesInNetwork,Vehicles In Network (Final),0.9630482552518238,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.8947,vehiclesInNetwork,Vehicles In Network (Final),0.96485473289597,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),0.9474,vehiclesInNetwork,Vehicles In Network (Final),0.9704788587470151,1
arrivals_gt_departures,Arrivals > Departures,throughTurnProb,Through Turn Probability (T),1,vehiclesInNetwork,Vehicles In Network (Final),0.9845410310002249,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.7811781162116738,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,1.0526,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.894958156357068,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,2.1053,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.9953665718515361,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,3.1579,sumAvgWaitTimes,Sum of Average Wait Times (Final),1.155143465552232,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,4.2105,sumAvgWaitTimes,Sum of Average Wait Times (Final),1.8869570858403897,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,5.2632,sumAvgWaitTimes,Sum of Average Wait Times (Final),1.9494821301047651,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,6.3158,sumAvgWaitTimes,Sum of Average Wait Times (Final),1.9721737860943884,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,7.3684,sumAvgWaitTimes,Sum of Average Wait Times (Final),2.114072500282159,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,8.4211,sumAvgWaitTimes,Sum of Average Wait Times (Final),2.187138884563574,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,9.4737,sumAvgWaitTimes,Sum of Average Wait Times (Final),2.1352851240053528,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,10.5263,sumAvgWaitTimes,Sum of Average Wait Times (Final),2.26549540100852,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,11.5789,sumAvgWaitTimes,Sum of Average Wait Times (Final),2.30495337843525,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,12.6316,sumAvgWaitTimes,Sum of Average Wait Times (Final),2.2970317038462063,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,13.6842,sumAvgWaitTimes,Sum of Average Wait Times (Final),2.343152561617684,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,14.7368,sumAvgWaitTimes,Sum of Average Wait Times (Final),2.3022077324670143,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,15.7895,sumAvgWaitTimes,Sum of Average Wait Times (Final),2.3366875037386357,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,16.8421,sumAvgWaitTimes,Sum of Average Wait Times (Final),2.3512587458775918,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,17.8947,sumAvgWaitTimes,Sum of Average Wait Times (Final),2.3406075260794186,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,18.9474,sumAvgWaitTimes,Sum of Average Wait Times (Final),2.356328498925531,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,20,sumAvgWaitTimes,Sum of Average Wait Times (Final),2.3437080915536996,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,0,sumQueueSizes,Total Queue Size (Final),0.9385430748044926,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,1.0526,sumQueueSizes,Total Queue Size (Final),0.9582730723321481,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,2.1053,sumQueueSizes,Total Queue Size (Final),0.9686945428594885,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,3.1579,sumQueueSizes,Total Queue Size (Final),0.9932077236080572,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,4.2105,sumQueueSizes,Total Queue Size (Final),1.1365721434528775,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,5.2632,sumQueueSizes,Total Queue Size (Final),1.1555343571730905,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,6.3158,sumQueueSizes,Total Queue Size (Final),1.1620213350512534,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,7.3684,sumQueueSizes,Total Queue Size (Final),1.1692202756129293,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,8.4211,sumQueueSizes,Total Queue Size (Final),1.1699730683154421,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,9.4737,sumQueueSizes,Total Queue Size (Final),1.1701069998357736,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,10.5263,sumQueueSizes,Total Queue Size (Final),1.1714947123412438,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,11.5789,sumQueueSizes,Total Queue Size (Final),1.1707884341918156,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,12.6316,sumQueueSizes,Total Queue Size (Final),1.1714112391074938,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,13.6842,sumQueueSizes,Total Queue Size (Final),1.1699025449404161,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,14.7368,sumQueueSizes,Total Queue Size (Final),1.1723503527805175,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,15.7895,sumQueueSizes,Total Queue Size (Final),1.1708343070810938,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,16.8421,sumQueueSizes,Total Queue Size (Final),1.1707330930301558,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,17.8947,sumQueueSizes,Total Queue Size (Final),1.17049676707144,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,18.9474,sumQueueSizes,Total Queue Size (Final),1.1715009731806578,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,20,sumQueueSizes,Total Queue Size (Final),1.1710831965660902,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.8149080932701808,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,1.0526,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7194329596527914,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,2.1053,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.6671747779546164,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,3.1579,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.6330823741956532,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,4.2105,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.4433731026011459,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,5.2632,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.42253603468026446,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,6.3158,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.4240728281398923,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,7.3684,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.42939444900799717,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,8.4211,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.4497163107405314,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,9.4737,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.44171728593264764,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,10.5263,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.457226383514484,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,11.5789,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.4599678656967658,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,12.6316,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.46225915501002734,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,13.6842,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.4766214254451938,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,14.7368,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.47273213884431436,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,15.7895,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.46829347328599413,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,16.8421,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.47710453958243193,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,17.8947,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.47611644724654645,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,18.9474,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.4748971982692153,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,20,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.47789402447258417,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8239575382188881,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,1.0526,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8222510718731398,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,2.1053,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8369239149790463,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,3.1579,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.858157161349758,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,4.2105,sumTotalWaitTimes,Sum of Total Wait Times (Final),1.0691995881836156,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,5.2632,sumTotalWaitTimes,Sum of Total Wait Times (Final),1.1029484359901824,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,6.3158,sumTotalWaitTimes,Sum of Total Wait Times (Final),1.1093316602300833,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,7.3684,sumTotalWaitTimes,Sum of Total Wait Times (Final),1.1374098739984588,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,8.4211,sumTotalWaitTimes,Sum of Total Wait Times (Final),1.1360696528354606,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,9.4737,sumTotalWaitTimes,Sum of Total Wait Times (Final),1.1307424325745268,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,10.5263,sumTotalWaitTimes,Sum of Total Wait Times (Final),1.1510240908113183,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,11.5789,sumTotalWaitTimes,Sum of Total Wait Times (Final),1.158279771474019,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,12.6316,sumTotalWaitTimes,Sum of Total Wait Times (Final),1.1544504540171348,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,13.6842,sumTotalWaitTimes,Sum of Total Wait Times (Final),1.1569150402477109,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,14.7368,sumTotalWaitTimes,Sum of Total Wait Times (Final),1.1558801684906603,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,15.7895,sumTotalWaitTimes,Sum of Total Wait Times (Final),1.1611919122416543,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,16.8421,sumTotalWaitTimes,Sum of Total Wait Times (Final),1.1640190292798742,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,17.8947,sumTotalWaitTimes,Sum of Total Wait Times (Final),1.162673695051884,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,18.9474,sumTotalWaitTimes,Sum of Total Wait Times (Final),1.1693650153425441,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,20,sumTotalWaitTimes,Sum of Total Wait Times (Final),1.1632535801011106,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,0,throughput,Network Throughput (Final),1.2163426288777084,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,1.0526,throughput,Network Throughput (Final),1.1394177215189873,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,2.1053,throughput,Network Throughput (Final),1.0965489322943023,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,3.1579,throughput,Network Throughput (Final),1.0033317347737196,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,4.2105,throughput,Network Throughput (Final),0.43302377227073136,1
arrivals_gt_departures,Arrivals > Departures,totalWaitStdWeight,Total Wait Std Weight,5.2632,throughput,Network Throughput (Final),0.35682886160375926,1
